transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,year,month,day,day_of_week,quarter,is_weekend,hour,time_period,season,price_tier,total_amount,avg_order_value,total_quantity_sold,store_total_sales,store_avg_sale,store_transaction_count,transaction_size_category,sales_performance,CustomerCluster,PredictedSales,SalesError,SalesPerformance
2015,2023-01-04,1900-01-01 15:36:16,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,4,2,1,0,15,Afternoon,Winter,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
2027,2023-01-04,1900-01-01 15:46:20,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,1,4,2,1,0,15,Afternoon,Winter,Standard,8.0,8.0,4346,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.0,0.0,Slightly Under
2037,2023-01-04,1900-01-01 16:01:23,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,4,2,1,0,16,Afternoon,Winter,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
2040,2023-01-04,1900-01-01 16:05:44,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,4,2,1,0,16,Afternoon,Winter,Premium,9.5,9.5,4453,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.5,0.0,Slightly Under
2073,2023-01-04,1900-01-01 17:12:09,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,4,2,1,0,17,Afternoon,Winter,Premium,8.5,8.5,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
2084,2023-01-04,1900-01-01 17:27:18,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,4,2,1,0,17,Afternoon,Winter,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
2138,2023-01-04,1900-01-01 18:33:47,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,4,2,1,0,18,Afternoon,Winter,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
2159,2023-01-04,1900-01-01 18:59:44,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,4,2,1,0,18,Afternoon,Winter,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
2240,2023-01-05,1900-01-01 08:50:33,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,5,3,1,0,8,Morning,Winter,Premium,9.5,9.5,4453,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.5,0.0,Slightly Under
2254,2023-01-05,1900-01-01 09:18:17,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,5,3,1,0,9,Morning,Winter,Premium,8.5,8.5,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
2288,2023-01-05,1900-01-01 10:35:12,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,1,5,3,1,0,10,Morning,Winter,Premium,8.5,8.5,4143,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
2308,2023-01-05,1900-01-01 11:07:04,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,5,3,1,0,11,Morning,Winter,Premium,9.5,9.5,4453,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.5,0.0,Slightly Under
2322,2023-01-05,1900-01-01 11:21:28,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,1,5,3,1,0,11,Morning,Winter,Premium,8.5,8.5,4143,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
2354,2023-01-05,1900-01-01 12:01:16,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,5,3,1,0,12,Morning,Winter,Premium,9.5,9.5,4453,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.5,0.0,Slightly Under
2374,2023-01-05,1900-01-01 12:21:16,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,5,3,1,0,12,Morning,Winter,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
2383,2023-01-05,1900-01-01 12:28:08,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,1,5,3,1,0,12,Morning,Winter,Standard,8.0,8.0,4346,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.0,0.0,Slightly Under
2389,2023-01-05,1900-01-01 12:34:40,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,5,3,1,0,12,Morning,Winter,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
2412,2023-01-05,1900-01-01 12:55:54,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,5,3,1,0,12,Morning,Winter,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
2451,2023-01-05,1900-01-01 13:41:46,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,5,3,1,0,13,Afternoon,Winter,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
2477,2023-01-05,1900-01-01 14:13:41,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,5,3,1,0,14,Afternoon,Winter,Premium,8.5,8.5,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
2496,2023-01-05,1900-01-01 14:35:07,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,5,3,1,0,14,Afternoon,Winter,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
2507,2023-01-05,1900-01-01 14:45:40,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,5,3,1,0,14,Afternoon,Winter,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
2531,2023-01-05,1900-01-01 15:19:12,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,1,5,3,1,0,15,Afternoon,Winter,Premium,8.5,8.5,4143,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
2572,2023-01-05,1900-01-01 15:56:34,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,1,5,3,1,0,15,Afternoon,Winter,Premium,8.5,8.5,4143,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
2604,2023-01-05,1900-01-01 16:35:45,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,5,3,1,0,16,Afternoon,Winter,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
2655,2023-01-05,1900-01-01 17:35:34,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,5,3,1,0,17,Afternoon,Winter,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
2662,2023-01-05,1900-01-01 17:51:28,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,5,3,1,0,17,Afternoon,Winter,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
2675,2023-01-05,1900-01-01 18:09:04,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,1,5,3,1,0,18,Afternoon,Winter,Premium,8.5,8.5,4143,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
2694,2023-01-05,1900-01-01 18:30:55,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,5,3,1,0,18,Afternoon,Winter,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
2696,2023-01-05,1900-01-01 18:36:58,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,5,3,1,0,18,Afternoon,Winter,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
2713,2023-01-05,1900-01-01 19:10:34,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,1,5,3,1,0,19,Evening,Winter,Premium,8.5,8.5,4143,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
2724,2023-01-05,1900-01-01 19:25:20,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,5,3,1,0,19,Evening,Winter,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
2742,2023-01-05,1900-01-01 19:57:58,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,5,3,1,0,19,Evening,Winter,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
2779,2023-01-06,1900-01-01 08:13:41,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,6,4,1,0,8,Morning,Winter,Premium,8.5,8.5,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
2794,2023-01-06,1900-01-01 08:33:43,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,6,4,1,0,8,Morning,Winter,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
2846,2023-01-06,1900-01-01 10:40:42,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,1,6,4,1,0,10,Morning,Winter,Standard,8.0,8.0,4346,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.0,0.0,Slightly Under
2855,2023-01-06,1900-01-01 10:59:07,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,1,6,4,1,0,10,Morning,Winter,Standard,8.0,8.0,4346,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.0,0.0,Slightly Under
2877,2023-01-06,1900-01-01 11:26:14,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,6,4,1,0,11,Morning,Winter,Premium,8.5,8.5,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
2896,2023-01-06,1900-01-01 11:58:01,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,1,6,4,1,0,11,Morning,Winter,Premium,8.5,8.5,4143,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
2900,2023-01-06,1900-01-01 12:02:12,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,1,6,4,1,0,12,Morning,Winter,Premium,8.5,8.5,4143,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
2928,2023-01-06,1900-01-01 12:38:11,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,6,4,1,0,12,Morning,Winter,Premium,9.0,9.0,4668,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
2947,2023-01-06,1900-01-01 12:59:46,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,1,6,4,1,0,12,Morning,Winter,Premium,8.5,8.5,4143,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
2985,2023-01-06,1900-01-01 13:56:39,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,6,4,1,0,13,Afternoon,Winter,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
3009,2023-01-06,1900-01-01 14:26:33,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,6,4,1,0,14,Afternoon,Winter,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
3023,2023-01-06,1900-01-01 14:43:16,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,1,6,4,1,0,14,Afternoon,Winter,Premium,8.5,8.5,4143,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
3027,2023-01-06,1900-01-01 14:47:20,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,6,4,1,0,14,Afternoon,Winter,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
3028,2023-01-06,1900-01-01 14:50:13,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,6,4,1,0,14,Afternoon,Winter,Premium,9.5,9.5,4453,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.5,0.0,Slightly Under
3058,2023-01-06,1900-01-01 15:22:40,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,1,6,4,1,0,15,Afternoon,Winter,Premium,8.5,8.5,4143,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
3063,2023-01-06,1900-01-01 15:26:52,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,6,4,1,0,15,Afternoon,Winter,Premium,9.5,9.5,4453,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.5,0.0,Slightly Under
3065,2023-01-06,1900-01-01 15:28:46,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,6,4,1,0,15,Afternoon,Winter,Premium,9.0,9.0,4668,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
3085,2023-01-06,1900-01-01 15:46:56,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,6,4,1,0,15,Afternoon,Winter,Premium,9.0,9.0,4668,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
3094,2023-01-06,1900-01-01 15:52:48,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,6,4,1,0,15,Afternoon,Winter,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
3100,2023-01-06,1900-01-01 16:01:38,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,6,4,1,0,16,Afternoon,Winter,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
3117,2023-01-06,1900-01-01 16:20:00,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,6,4,1,0,16,Afternoon,Winter,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
3121,2023-01-06,1900-01-01 16:24:46,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,6,4,1,0,16,Afternoon,Winter,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
3195,2023-01-06,1900-01-01 18:07:49,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,1,6,4,1,0,18,Afternoon,Winter,Standard,8.0,8.0,4346,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.0,0.0,Slightly Under
3281,2023-01-07,1900-01-01 06:08:57,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,7,5,1,1,6,Early Morning,Winter,Premium,9.5,9.5,4453,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.5,0.0,Slightly Under
3338,2023-01-07,1900-01-01 08:01:24,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,1,7,5,1,1,8,Morning,Winter,Premium,8.5,8.5,4143,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
3344,2023-01-07,1900-01-01 08:03:46,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,7,5,1,1,8,Morning,Winter,Premium,8.5,8.5,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
3359,2023-01-07,1900-01-01 08:18:30,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,7,5,1,1,8,Morning,Winter,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
3366,2023-01-07,1900-01-01 08:24:24,2,8,Hell's Kitchen,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,1,7,5,1,1,8,Morning,Winter,Standard,8.0,8.0,4346,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.0,0.0,Slightly Under
3367,2023-01-07,1900-01-01 08:25:03,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,1,7,5,1,1,8,Morning,Winter,Standard,8.0,8.0,4346,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.0,0.0,Slightly Under
3381,2023-01-07,1900-01-01 08:35:18,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,1,7,5,1,1,8,Morning,Winter,Premium,8.5,8.5,4143,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
3388,2023-01-07,1900-01-01 08:35:35,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,7,5,1,1,8,Morning,Winter,Premium,8.5,8.5,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
3413,2023-01-07,1900-01-01 08:53:13,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,7,5,1,1,8,Morning,Winter,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
3424,2023-01-07,1900-01-01 08:58:42,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,7,5,1,1,8,Morning,Winter,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
3459,2023-01-07,1900-01-01 09:23:49,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,7,5,1,1,9,Morning,Winter,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
3471,2023-01-07,1900-01-01 09:33:15,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,7,5,1,1,9,Morning,Winter,Premium,9.5,9.5,4453,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.5,0.0,Slightly Under
3472,2023-01-07,1900-01-01 09:37:41,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,7,5,1,1,9,Morning,Winter,Premium,9.5,9.5,4453,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.5,0.0,Slightly Under
3512,2023-01-07,1900-01-01 10:10:12,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,7,5,1,1,10,Morning,Winter,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
3521,2023-01-07,1900-01-01 10:14:20,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,7,5,1,1,10,Morning,Winter,Premium,8.5,8.5,4497,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.5,0.0,Slightly Under
3524,2023-01-07,1900-01-01 10:15:38,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,7,5,1,1,10,Morning,Winter,Premium,9.0,9.0,4668,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.0,0.0,Slightly Under
3530,2023-01-07,1900-01-01 10:23:15,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,7,5,1,1,10,Morning,Winter,Premium,9.5,9.5,4453,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.5,0.0,Slightly Under
3540,2023-01-07,1900-01-01 10:29:17,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,7,5,1,1,10,Morning,Winter,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
3559,2023-01-07,1900-01-01 10:36:38,2,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,1,7,5,1,1,10,Morning,Winter,Premium,8.5,8.5,4143,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
3571,2023-01-07,1900-01-01 10:42:28,2,5,Lower Manhattan,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,1,7,5,1,1,10,Morning,Winter,Standard,8.0,8.0,4346,207261.64,4.476009934132383,46305,Small Order,Medium,1,8.0,0.0,Slightly Under
3585,2023-01-07,1900-01-01 10:49:27,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,1,7,5,1,1,10,Morning,Winter,Standard,8.0,8.0,4346,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.0,0.0,Slightly Under
3644,2023-01-07,1900-01-01 12:05:19,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,7,5,1,1,12,Morning,Winter,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
3650,2023-01-07,1900-01-01 12:10:19,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,7,5,1,1,12,Morning,Winter,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
3668,2023-01-07,1900-01-01 12:44:24,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,7,5,1,1,12,Morning,Winter,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
3675,2023-01-07,1900-01-01 12:53:48,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,7,5,1,1,12,Morning,Winter,Premium,9.5,9.5,4453,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.5,0.0,Slightly Under
3682,2023-01-07,1900-01-01 13:10:17,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,7,5,1,1,13,Afternoon,Winter,Premium,9.5,9.5,4453,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.5,0.0,Slightly Under
3694,2023-01-07,1900-01-01 13:38:54,2,3,Astoria,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,7,5,1,1,13,Afternoon,Winter,Premium,9.0,9.0,4668,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
3706,2023-01-07,1900-01-01 14:09:59,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,7,5,1,1,14,Afternoon,Winter,Premium,9.5,9.5,4453,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.5,0.0,Slightly Under
3739,2023-01-07,1900-01-01 15:57:17,2,3,Astoria,55,4.0,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,2023,1,7,5,1,1,15,Afternoon,Winter,Standard,8.0,8.0,4346,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.0,0.0,Slightly Under
3796,2023-01-07,1900-01-01 18:37:28,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,7,5,1,1,18,Afternoon,Winter,Premium,8.5,8.5,4497,212284.0,4.300380844340005,49364,Small Order,Medium,1,8.5,0.0,Slightly Under
3848,2023-01-08,1900-01-01 07:02:40,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,8,6,1,1,7,Morning,Winter,Premium,9.5,9.5,4453,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.5,0.0,Slightly Under
3860,2023-01-08,1900-01-01 07:28:36,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,8,6,1,1,7,Morning,Winter,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
3862,2023-01-08,1900-01-01 07:29:55,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg,2023,1,8,6,1,1,7,Morning,Winter,Premium,9.5,9.5,4453,209773.95,4.262485268419556,49214,Small Order,Medium,1,9.5,0.0,Slightly Under
3874,2023-01-08,1900-01-01 07:39:41,2,5,Lower Manhattan,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg,2023,1,8,6,1,1,7,Morning,Winter,Premium,9.0,9.0,4668,207261.64,4.476009934132383,46305,Small Order,Medium,1,9.0,0.0,Slightly Under
3920,2023-01-08,1900-01-01 08:21:01,2,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,2023,1,8,6,1,1,8,Morning,Winter,Premium,9.0,9.0,1970,212284.0,4.300380844340005,49364,Small Order,Medium,1,9.0,0.0,Slightly Under
4044,2023-01-08,1900-01-01 10:10:02,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg,2023,1,8,6,1,1,10,Morning,Winter,Premium,8.5,8.5,4497,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
4072,2023-01-08,1900-01-01 10:28:10,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,2023,1,8,6,1,1,10,Morning,Winter,Premium,8.5,8.5,4143,209773.95,4.262485268419556,49214,Small Order,Medium,1,8.5,0.0,Slightly Under
